domain,keywords,company_name
https://puritywoods.com,"['quality control', 'research', 'toxins', 'tested', 'enzyme', 'solution', 'enzymes', 'clinical', 'scale']",Puritywoods
https://radiomedix.com,"['quality control laboratory', 'clinical trial', 'quality control', 'clinical development', 'preclinical services', 'small molecules', 'contract development', 'clinical supply', 'equipment qualification', 'method validation', 'clinical', 'research', 'development', 'cgmp', 'chemistry']",Radiomedix
https://relevant.software,"['research and development', 'quality assurance', 'api development', 'quality control', 'development', 'solution', 'research', 'qa', 'scale', 'compliance', 'tested', 'validation', 'api', 'r&d', 'ad']",Relevant
https://rtilab.com,"['quality assurance', 'quality control', 'analytical support', 'chemistry', 'compliance', 'development', 'tested', 'qa', 'qc', 'dissolving', 'solvent']",Rtilab
https://safetyculture.com,"['quality assurance', 'quality control', 'compliance', 'solution', 'development', 'api', 'scale', 'research', 'humans']",Safetyculture
https://sampled.com,"['cell line development', 'cell lines', 'quality control', 'cell line', 'quality assurance', 'clinical trial', 'long-term storage', 'stability studies', 'clinical development', 'performance qualification', 'vials ', 'research', 'clinical', 'development', 'solution']",Sampled
https://samsungbiologics.com,"['cell line development', 'research and development', 'mammalian cell culture', 'cell line', 'drug substance', 'monoclonal antibodies', 'quality assurance', 'cell lines', 'contract development', 'small molecule', 'clinical manufacturing', 'quality control', 'equipment validation', 'expression vector', 'cell cloning']",Samsungbiologics
https://sapac.illumina.com,"['quality control', 'performance qualification', 'cell line', 'research', 'clinical', 'solution', 'development', 'scale', 'compliance', 'validation', 'enzyme', 'antibody', 'humans']",Illumina
https://sciex.com,"['capillary electrophoresis ', 'capillary electrophoresis', 'monoclonal antibodies', 'method validation', 'research', 'clinical', 'development', 'ms', 'validation', 'hplc', 'chemistry', 'antibody', 'r&d', 'enzymes', 'scale']",Sciex
https://sec.ethz.ch,"['research and development', 'good manufacturing practice', 'research', 'sec', 'development', 'clinical', 'tested', 'ms', 'r&d', 'intermediate', 'bioprocess', 'humans']",Ethz
https://singota.com,"['active pharmaceutical ingredient', 'research and development', 'clinical trial', 'contract development', 'drug substance', 'analytical development', 'quality assurance', 'small molecules', 'clinical supply', 'thermal stability', 'vials ', 'development', 'clinical', 'gmp', 'cgmp']",Singota
https://slideheaven.com,"['cell lines', 'monoclonal antibodies', 'cell line', 'process optimization', 'monoclonal antibody', 'solution', 'research', 'clinical', 'development', 'solvent', 'scale', 'compliance', 'tested', 'conjugation', 'enzyme']",Slideheaven
https://slidetodoc.com,"['quality assurance', 'gdp', 'r&d', 'research', 'scale', 'development', 'ce', 'clinical', 'ms', 'solution', 'intermediate', 'humans', 'ice']",Slidetodoc
https://spherefluidics.com,"['cell line development', 'research and development', 'cell line', 'monoclonal antibody', 'cell lines', 'cell engineering', 'monoclonal antibodies', 'recombinant protein', 'cell cloning', 'research', 'development', 'antibody', 'antibodies', 'r&d', 'encapsulation']",Spherefluidics
https://spirochem.com,"['cell line', 'physicochemical properties', 'small molecule', 'quality control', 'chemistry', 'development', 'research', 'solution', 'r&d', 'solubility', 'validation', 'enzyme', 'linkers', 'conjugation', 'tested']",Spirochem
https://stabilityhub.com,"['good manufacturing practice', 'analytical method validation', 'drug product stability', 'oral drug products', 'quality control laboratory', 'stability testing', 'shelf life', 'stability studies', 'product stability', 'stability study', 'quality control', 'accelerated stability', 'forced degradation', 'method validation', 'monoclonal antibodies']",Stabilityhub
https://stelisbiosource.com,"['mammalian cell culture', 'drug substance', 'contract development', 'recombinant proteins', 'fusion proteins', 'process optimization', 'cell line', 'large molecules', 'cmc development', 'analytical development', 'process characterization', 'cell lines', 'development', 'scale', 'cgmp']",Stelisbiosource
https://techiescientist.com,"['research and development', 'ice', 'solution', 'humans', 'research', 'chemistry', 'scale', 'development', 'solvent', 'toxin', 'toxins', 'ad']",Techiescientist
https://themedicinemaker.com,"['capillary electrophoresis ', 'small molecule', 'clinical trial', 'clinical development', 'small molecules', 'improving solubility', 'monoclonal antibody', 'cell line', 'long-term storage', 'product purity', 'capillary electrophoresis', 'clinical', 'development', 'research', 'solution']",Themedicinemaker
https://thepharmapedia.com,"['large molecules', 'quality control', 'chemistry', 'research', 'clinical', 'development', 'solution', 'scale', 'ad', 'conjugation', 'antibody', 'antibodies', 'viscosity']",Thepharmapedia
https://tmg.mgh.harvard.edu,"['chemistry manufacturing & control', 'clinical development', 'clinical trial', 'fusion proteins', 'quality assurance', 'small molecules', 'drug substance', 'cmc development', 'quality control', 'development', 'clinical', 'research', 'ms', 'chemistry', 'antibody']",Harvard
https://tms-outsource.com,"['quality assurance', 'development', 'solution', 'qa', 'api', 'tested', 'scale', 'research', 'deviations']",Tms-outsource
http://triphasepharmasolutions.com,"['drug product development', 'drug substance', 'stability study', 'quality assurance', 'quality control', 'clinical trial', 'vials ', 'development', 'clinical', 'compliance', 'gmp', 'solution', 'api', 'chemistry', 'capsules']",Triphasepharmasolutions
https://urncst.com,"['research and development', 'small molecules', 'research', 'clinical', 'antibody', 'development', 'antibodies', 'chemistry', 'compliance', 'linker', 'ba']",Urncst
https://us.vwr.com,"['research and development', 'recombinant protein', 'fusion proteins', 'quality assurance', 'bispecific antibodies', 'cell line', 'vials ', 'product purity', 'research', 'development', 'compliance', 'solution', 'clinical', 'ce', 'chemistry']",Vwr
https://vectorlabs.com,"['quality assurance', 'antibody conjugates', 'antibody', 'solution', 'enzyme', 'antibodies', 'conjugation', 'development', 'research', 'linkers', 'bioconjugation', 'linker', 'chemistry', 'enzymes', 'intermediate']",Vectorlabs
https://voisinconsulting.com,"['new chemical entities', 'drug product development', 'clinical trial', 'small molecules', 'chemical synthesis', 'clinical development', 'drug substance', 'cmc development', 'quality control', 'change control', 'chemical entities', 'development', 'clinical', 'commercialization', 'research']",Voisinconsulting
https://wiki.openstreetmap.org,"['intermediate', 'development', 'ice', 'humans', 'api', 'scale', 'research', 'bioreactor', 'ce']",Openstreetmap
https://worldwide.promega.com,"['capillary electrophoresis ', 'cell line', 'cell lines', 'expression vectors', 'capillary electrophoresis', 'fusion protein', 'recombinant protein', 'small molecules', 'small molecule', 'research', 'development', 'antibodies', 'antibody', 'solution', 'chemistry']",Promega
https://www-ssrl.slac.stanford.edu,"['monoclonal antibodies', 'research', 'enzyme', 'enzymes', 'doe', 'chemistry', 'development', 'intermediate', 'intermediates', 'antibody', 'antibodies', 'deviations', 'humans']",Stanford
https://www.3-14.com,"['small molecules', 'quality control', 'validation', 'development', 'compliance', 'r&d', 'gmp', 'commercialization', 'oq', 'ce']",3-14
https://www.abacusdx.com,"['capillary electrophoresis ', 'quality control', 'monoclonal antibodies', 'small molecules', 'cell line', 'capillary electrophoresis', 'clinical', 'antibodies', 'research', 'elisa', 'solvent', 'development', 'qc', 'solution', 'antibody']",Abacusdx
https://www.abbviecontractmfg.com,"['current good manufacturing practice', 'active pharmaceutical ingredient', 'research and development', 'drug product development', 'good manufacturing practice', 'drug substance', 'quality control', 'cell line', 'clinical trial', 'vials ', 'api manufacturing', 'monoclonal antibodies', 'small molecule', 'monoclonal antibody', 'development']",Abbviecontractmfg
https://www.absorption.com,"['research and development', 'cell lines', 'clinical development', 'quality control', 'recombinant proteins', 'small molecule', 'quality assurance', 'cell line', 'physicochemical properties', 'development', 'clinical', 'research', 'solubility', 'compliance', 'elisa']",Absorption
https://www.achilles.com,"['compliance', 'development', 'solution', 'research', 'ad', 'api', 'scale', 'validation', 'ms']",Achilles
https://www.adcreview.com,"['cell line development', 'fusion protein', 'monoclonal antibodies', 'fusion proteins', 'monoclonal antibody', 'small molecules', 'large molecules', 'recombinant proteins', 'recombinant protein', 'pre-clinical development', 'cell line', 'adc', 'antibody', 'development', 'clinical']",Adcreview
https://www.admixpharma.com,"['quality assurance', 'quality control', 'stability testing', 'product stability', 'stability studies', 'development', 'solution', 'intermediates', 'compliance', 'api', 'cgmp', 'chemistry', 'enzyme', 'research', 'validation']",Admixpharma
https://www.agcbio.com,"['cell line development', 'mammalian cell culture', 'small molecule api', 'contract development', 'cell lines', 'quality control', 'process validation', 'drug substance', 'quality assurance', 'cell line', 'analytical development', 'cmc development', 'small molecule', 'recombinant protein', 'monoclonal antibody']",Agcbio
https://www.agilent.com,"['chemical synthesis', 'drug substance', 'clinical development', 'cell engineering', 'development', 'clinical', 'research', 'solution', 'gmp', 'r&d']",Agilent
https://www.aiche.org,"['oral drug products', 'chemical synthesis', 'cell engineering', 'development', 'research', 'chemistry', 'clinical', 'r&d', 'scale', 'ms']",Aiche
https://www.akstonbio.com,"['fc fusion protein', 'good manufacturing practice', 'research and development', 'clinical trial', 'fusion protein', 'drug substance', 'clinical development', 'contract development', 'quality control', 'monoclonal antibodies', 'stability studies', 'fusion proteins', 'pre-clinical development', 'clinical', 'development']",Akstonbio
https://www.alcaminow.com,"['drug substance development', 'new chemical entities', 'drug product development', 'contract development', 'drug substance', 'analytical development', 'large molecules', 'quality assurance', 'quality control', 'clinical trial', 'vials ', 'small molecules', 'stability study', 'stability studies', 'api manufacturing']",Alcaminow
https://www.almacgroup.com,"['analytical method validation', 'clinical trial', 'drug substance', 'small molecules', 'clinical supply', 'analytical development', 'method validation', 'large molecules', 'stability testing', 'clinical development', 'contract development', 'small molecule', 'stability studies', 'api development', 'chemical synthesis']",Almacgroup
https://www.alphalyse.com,"['active pharmaceutical ingredient', 'monoclonal antibody', 'monoclonal antibodies', 'sds page', 'sds page', 'drug substance', 'quality control', 'recombinant proteins', 'recombinant protein', 'cell line', 'cell lines', 'clinical development', 'clinical trial', 'cmc development', 'stability study']",Alphalyse
https://www.ambiopharm.com,"['good manufacturing practice', 'new chemical entities', 'analytical method validation', 'new chemical entity', 'active pharmaceutical ingredient', 'research and development', 'quality assurance', 'quality control', 'method validation', 'shelf life', 'chemical entities', 'analytical development', 'chemical entity', 'contract development', 'chemical synthesis']",Ambiopharm
https://www.anapharmbioanalytics.com,"['small molecule', 'clinical development', 'bioanalytical method', 'small molecules', 'large molecules', 'monoclonal antibody', 'quality assurance', 'bioanalytics', 'development', 'clinical', 'compliance', 'validation', 'research', 'chemistry', 'antibody']",Anapharmbioanalytics
https://www.antiersolutions.com,"['contract development', 'development', 'solution', 'compliance', 'api', 'scale', 'validation', 'research', 'iq', 'sec']",Antiersolutions
https://www.api.org,"['quality assurance', 'api', 'development', 'compliance', 'viscosity', 'research', 'gdp', 'solution', 'scale']",Api
https://www.aragen.com,"['research and development', 'cell line development', 'new chemical entity', 'drug product stability', 'large molecules', 'clinical development', 'small molecules', 'drug substance', 'monoclonal antibodies', 'small molecule', 'chemical synthesis', 'contract development', 'recombinant proteins', 'product stability', 'stability studies']",Aragen
https://www.argonautms.com,"['mammalian cell culture', 'drug substance development', 'stability studies', 'quality control', 'drug substance', 'quality assurance', 'contract development', 'recombinant proteins', 'monoclonal antibodies', 'stability testing', 'shelf life', 'lyophilized material', 'analytical support', 'cgmp', 'development']",Argonautms
https://www.arvysproteins.com,"['recombinant protein', 'small molecule', 'recombinant proteins', 'monoclonal antibodies', 'clinical development', 'fab fragments', 'fab fragment', 'cell lines', 'expression vector', 'expression vectors', 'cell line', 'pre-clinical development', 'shelf life', 'development', 'research']",Arvysproteins
https://www.aseptictech.com,"['vials ', 'stability testing', 'validation', 'vial', 'cgmp', 'scale', 'r&d', 'development', 'solution', 'gmp', 'research', 'compliance', 'tested']",Aseptictech
https://www.askbio.com,"['research and development', 'clinical trial', 'cell line', 'clinical development', 'small molecules', 'contract development', 'research', 'clinical', 'development', 'scale', 'antibodies', 'commercialization', 'gmp', 'solution', 'r&d']",Askbio
https://www.asklepionpharm.com,"['research and development', 'clinical trial', 'clinical development', 'clinical', 'development', 'commercialization', 'research', 'enzyme', 'capsules', 'intermediates', 'bioavailability']",Asklepionpharm
http://www.assay-protocol.com,"['monoclonal antibodies', 'fab fragments', 'large molecules', 'cell line', 'ion-exchange ', 'solution', 'antibody', 'antibodies', 'ice', 'enzymes', 'enzyme', 'elisa', 'development', 'research', 'syringe']",Assay-protocol
https://www.assaygenie.com,"['cell lines', 'monoclonal antibodies', 'small molecule', 'monoclonal antibody', 'quality control', 'cell line', 'antibodies', 'elisa', 'antibody', 'research', 'development', 'enzyme', 'validation', 'intermediates', 'scale']",Assaygenie
https://www.astrazeneca.com,"['research and development', 'clinical development', 'monoclonal antibodies', 'clinical trial', 'clinical', 'development', 'r&d', 'research', 'validation', 'antibody', 'sec', 'scale', 'antibodies', 'compliance']",Astrazeneca
https://www.asymchem.com,"['small molecules', 'contract development', 'api manufacturing', 'clinical development', 'product purity', 'recombinant proteins', 'small molecule', 'stability testing', 'process optimization', 'quality control', 'development', 'clinical', 'enzyme', 'scale', 'research']",Asymchem
https://www.atcc.org,"['research and development', 'monoclonal antibodies', 'cell line', 'vials ', 'research', 'clinical', 'development', 'validation', 'antibodies', 'vial', 'cgmp', 'compliance', 'r&d', 'ba', 'solution']",Atcc
https://www.atmospheric-chemistry-and-physics.net,"['quality assurance', 'quality control', 'physicochemical properties', 'research', 'chemistry', 'ice', 'development', 'validation', 'scale', 'tested', 'humans', 'compliance', 'viscosity', 'intermediate', 'intermediates']",Atmospheric-chemistry-and-physics
https://www.atum.bio,"['cell line development', 'research and development', 'design of experiment', 'cell line', 'cell lines', 'recombinant protein', 'expression vectors', 'recombinant proteins', 'monoclonal antibodies', 'monoclonal antibody', 'clinical development', 'cell cloning', 'contract development', 'expression vector', 'small molecule']",Atum
https://www.aurigeneservices.com,"['active pharmaceutical ingredient', 'new chemical entity', 'new chemical entities', 'research and development', 'drug substance', 'stability testing', 'chemical synthesis', 'clinical trial', 'chemical entity', 'physicochemical properties', 'small molecules', 'small molecule', 'stability studies', 'cell line', 'cell lines']",Aurigeneservices
https://www.axforpharma.com,"['good manufacturing practice', 'research and development', 'quality control', 'clinical supply', 'installation qualification', 'operational qualification', 'performance qualification', 'clinical trial', 'solution', 'validation', 'clinical', 'compliance', 'development', 'r&d', 'scale']",Axforpharma
https://www.axxelent.com,"['research and development', 'contract development', 'drug substance', 'api manufacturing', 'analytical development', 'development', 'api', 'research', 'solution', 'syringe', 'clinical', 'r&d', 'compliance', 'capsule', 'solvent']",Axxelent
https://www.azolifesciences.com,"['quality control', 'process optimization', 'cell line', 'cell lines', 'shelf life', 'research', 'chemistry', 'development', 'humans', 'solution', 'enzymes', 'antibodies', 'tested', 'enzyme', 'scale']",Azolifesciences
https://www.bachem.com,"['good manufacturing practice', 'new chemical entities', 'active pharmaceutical ingredient', 'research and development', 'small molecule api', 'clinical development', 'chemical entities', 'drug substance', 'small molecule', 'chemical synthesis', 'quality control', 'change control', 'clinical trial', 'development', 'scale']",Bachem
https://www.baikowski.com,"['thermal stability', 'industrial scale-up', 'r&d', 'development', 'research', 'scale', 'solution', 'ce', 'chemistry']",Baikowski
https://www.bataviabiosciences.com,"['research and development', 'downstream process development', 'cell line development', 'drug product stability', 'cell lines', 'recombinant proteins', 'cell line', 'recombinant protein', 'clinical manufacturing', 'quality control', 'contract development', 'drug substance', 'product stability', 'small molecules', 'stability testing']",Bataviabiosciences
https://www.berkeleylights.com,"['cell line development', 'cell line', 'cell cloning', 'cell lines', 'bispecific antibodies', 'monoclonal antibodies', 'development', 'antibody', 'antibodies', 'cld', 'scale', 'commercialization', 'research', 'clinical', 'compliance']",Berkeleylights
https://www.beyondclean.net,"['research and development', 'development', 'solution', 'clinical', 'research', 'r&d', 'compliance', 'chemistry', 'humans', 'tested', 'validation']",Beyondclean
https://www.bio-rad-antibodies.com,"['size exclusion chromatography', 'capillary electrophoresis ', 'monoclonal antibody', 'monoclonal antibodies', 'quality control', 'shelf life', 'stability testing', 'cell line', 'cell lines', 'accelerated stability', 'sds page', 'sds page', 'capillary electrophoresis', 'antibody', 'antibodies']",Bio-rad-antibodies
https://www.bio-rad.com,"['research and development', 'quality control', 'shelf life', 'real-time stability', 'monoclonal antibodies', 'stability study', 'stability testing', 'quality assurance', 'ad', 'research', 'antibodies', 'clinical', 'development', 'qc', 'solution']",Bio-rad
https://www.bio-techne.com,"['capillary electrophoresis ', 'cell lines', 'small molecules', 'cell line', 'capillary electrophoresis', 'small molecule', 'quality control', 'monoclonal antibodies', 'recombinant protein', 'recombinant proteins', 'bispecific antibody', 'quality assurance', 'peptide hormones', 'clinical trial', 'long-term storage']",Bio-techne
https://www.bioagilytix.com,"['research and development', 'good manufacturing practice', 'quality assurance', 'clinical trial', 'monoclonal antibodies', 'monoclonal antibody', 'clinical development', 'small molecule', 'cell lines', 'method validation', 'development', 'clinical', 'research', 'antibodies', 'compliance']",Bioagilytix
https://www.bioassay.de,"['research and development', 'installation qualification', 'operational qualification', 'performance qualification', 'development', 'validation', 'bioassay', 'oq', 'bioassays', 'research', 'gmp', 'deviations', 'solution']",Bioassay
https://www.bioassaysciences.com,"['research and development', 'process validation', 'drug substance', 'monoclonal antibodies', 'product stability', 'clinical development', 'shelf life', 'bioassay', 'validation', 'development', 'bioassays', 'clinical', 'solution', 'antibody', 'research']",Bioassaysciences
https://www.bioassaysys.com,"['research and development', 'cell lines', 'bioassay', 'tested', 'elisa', 'enzyme', 'solution', 'research', 'development', 'chemistry', 'enzymes', 'solubility']",Bioassaysys
https://www.bioavailability.com,"['active pharmaceutical ingredient', 'new chemical entities', 'dissolution rate', 'drug substance', 'improving solubility', 'solubility enhancement', 'chemical entities', 'bioavailability enhancement', 'solubility', 'bioavailability', 'api', 'development', 'nce', 'research', 'solvent']",Bioavailability
https://www.biocon.com,"['good manufacturing practice', 'monoclonal antibody', 'clinical trial', 'drug substance', 'research', 'compliance', 'clinical', 'r&d', 'development', 'antibody', 'commercialization', 'elisa', 'cgmp', 'scale', 'antibodies']",Biocon
https://www.bioexplorer.net,"['monoclonal antibodies', 'monoclonal antibody', 'research', 'development', 'humans', 'antibodies', 'enzymes', 'clinical', 'chemistry', 'toxins', 'tested', 'scale', 'ice', 'enzyme', 'antibody']",Bioexplorer
https://www.biologicscorp.com,"['cell line development', 'research and development', 'size exclusion chromatography', 'cell line', 'recombinant protein', 'cell lines', 'recombinant proteins', 'monoclonal antibodies', 'small molecule', 'fusion proteins', 'fusion protein', 'small molecules', 'expression vector', 'antibody', 'antibodies']",Biologicscorp
https://www.biomatik.com,"['recombinant proteins', 'recombinant protein', 'quality control', 'shelf life', 'monoclonal antibodies', 'antibody', 'antibodies', 'research', 'hplc', 'solubility', 'elisa', 'lyophilized', 'qc', 'ms', 'solution']",Biomatik
https://www.bionomics.com.au,"['research and development', 'small molecule', 'clinical trial', 'clinical development', 'monoclonal antibody', 'clinical', 'development', 'research', 'r&d', 'scale', 'humans', 'ms', 'tested', 'chemistry', 'antibody']",Bionomics
https://www.biopharma-excellence.com,"['cell line development', 'research and development', 'cell line', 'clinical development', 'clinical trial', 'analytical development', 'quality control', 'development', 'clinical', 'compliance', 'commercialization', 'ad', 'solution', 'research', 'r&d']",Biopharma-excellence
https://www.biopharmadive.com,"['research and development', 'clinical trial', 'small molecule', 'clinical', 'research', 'adc', 'r&d', 'development', 'commercialization', 'api', 'scale', 'antibody', 'tested']",Biopharmadive
https://www.bioprocessingsummit.com,"['research and development', 'analytical development', 'cell line', 'small molecules', 'drug substance', 'recombinant proteins', 'small molecule', 'technical development', 'process optimization', 'quality assurance', 'quality control', 'analytical support', 'development', 'clinical', 'research']",Bioprocessingsummit
https://www.biospace.com,"['research and development', 'clinical trial', 'small molecules', 'bispecific antibody', 'clinical development', 'shelf life', 'development', 'clinical', 'ms', 'research', 'scale', 'validation', 'commercialization', 'solution', 'r&d']",Biospace
https://www.biospectra.us,"['good manufacturing practice', 'active pharmaceutical ingredient', 'mammalian cell culture', 'drug substance', 'recombinant proteins', 'monoclonal antibodies', 'small molecule', 'stability testing', 'quality control', 'small molecules', 'quality assurance', 'excipient', 'gmp', 'compliance', 'solution']",Biospectra
https://www.biosyn.com,"['research and development', 'capillary electrophoresis ', 'small molecules', 'quality control', 'monoclonal antibodies', 'small molecule', 'quality assurance', 'antibody conjugates', 'cell line', 'ion-exchange ', 'recombinant proteins', 'monoclonal antibody', 'fusion protein', 'expression vector', 'clinical trial']",Biosyn
https://www.biotage.com,"['research and development', 'recombinant proteins', 'small molecules', 'recombinant protein', 'development', 'research', 'solvent', 'scale', 'clinical', 'chemistry', 'cgmp', 'qa', 'qc', 'viscosity', 'solution']",Biotage
https://www.biotek.com,"['research and development', 'small molecule', 'small molecules', 'monoclonal antibodies', 'large molecules', 'cell engineering', 'research', 'development', 'syringe', 'antibodies', 'elisa', 'clinical', 'enzyme', 'transfection', 'solution']",Biotek
https://www.blockchainfirm.io,"['contract development', 'development', 'solution', 'research', 'scale', 'clinical', 'tested', 'api', 'r&d', 'intermediate', 'compliance']",Blockchainfirm
https://www.boconline.co.uk,"['good manufacturing practice', 'compliance', 'development', 'solution', 'ice', 'r&d', 'chemistry', 'research', 'clinical', 'encapsulation']",Boconline
https://www.bostonanalytical.com,"['analytical method validation', 'stability testing', 'method validation', 'stability studies', 'analytical development', 'process validation', 'quality control', 'shelf life', 'analytical support', 'development', 'validation', 'clinical', 'cgmp', 'solution', 'hplc']",Bostonanalytical
https://www.bruker.com,"['research and development', 'quality control', 'research', 'development', 'clinical', 'solution', 'scale', 'api', 'chemistry', 'viscosity', 'validation']",Bruker
https://www.btec.ncsu.edu,"['current good manufacturing practice', 'research and development', 'cell line development', 'good manufacturing practice', 'technical development', 'cell line', 'quality assurance', 'quality control', 'development', 'bioprocess', 'research', 'cgmp', 'chemistry', 'scale', 'bioreactor']",Ncsu
https://www.bu.edu,"['research', 'clinical', 'ice', 'development', 'ad', 'compliance', 'ba', 'humans', 'ms']",Bu
https://www.cambrex.com,"['highly potent apis', 'active pharmaceutical ingredient', 'small molecule', 'drug substance', 'contract development', 'api manufacturing', 'analytical development', 'analytical support', 'large molecules', 'stability testing', 'quality control', 'stability studies', 'api development', 'chemical synthesis', 'clinical manufacturing']",Cambrex
https://www.cancer.gov,"['clinical trial', 'fusion protein', 'cell lines', 'research', 'clinical', 'development', 'intermediate', 'tested', 'antibody', 'compliance', 'enzyme', 'scale', 'antibodies', 'commercialization']",Cancer
https://www.catalent.com,"['new chemical entities', 'cell line development', 'active pharmaceutical ingredient', 'small molecule development', 'oral drug products', 'drug substance development', 'design of experiment', 'research and development', 'clinical supply', 'clinical development', 'small molecule', 'small molecules', 'clinical trial', 'cell line', 'chemical entities']",Catalent
https://www.cdc.gov,"['clinical', 'antibodies', 'tested', 'antibody', 'humans', 'research', 'enzymes', 'development', 'vial']",Cdc
https://www.cellsignal.com,"['cell lines', 'cell line', 'monoclonal antibodies', 'fusion protein', 'stability testing', 'antibody conjugates', 'clinical development', 'quality assurance', 'antibody', 'antibodies', 'research', 'conjugation', 'development', 'elisa', 'validation']",Cellsignal
https://www.celonic.com,"['cell line development', 'capillary electrophoresis ', 'cell line', 'quality control', 'cell lines', 'drug substance', 'contract development', 'process optimization', 'recombinant proteins', 'clinical development', 'quality assurance', 'small molecules', 'monoclonal antibodies', 'stability studies', 'vials ']",Celonic
https://www.cflex.com,"['research and development', 'development', 'scale', 'capsules', 'r&d', 'capsule', 'solution', 'research', 'compliance', 'tested', 'solvent']",Cflex
https://www.checkpoint.com,"['research and development', 'quality assurance', 'solution', 'research', 'compliance', 'development', 'ms', 'scale', 'clinical', 'validation', 'api', 'r&d', 'intermediate', 'capsule', 'ba']",Checkpoint
https://www.chemeurope.com,"['research and development', 'quality control', 'solution', 'research', 'chemistry', 'r&d', 'scale', 'development', 'enzyme', 'compliance', 'intermediate', 'commercialization', 'viscosity', 'encapsulation', 'validation']",Chemeurope
https://www.chemex.co.uk,"['research and development', 'quality assurance', 'analytical support', 'research', 'development', 'qa', 'chemistry', 'hplc', 'compliance', 'r&d']",Chemex
https://www.chemistryworld.com,"['drug substance development', 'chemical synthesis', 'quality control', 'drug substance', 'physicochemical properties', 'chemistry', 'research', 'development', 'scale', 'solution', 'r&d', 'enzyme', 'clinical', 'enzymes', 'doe']",Chemistryworld
https://www.chromatographytoday.com,"['good manufacturing practice', 'size exclusion chromatography', 'vials ', 'development', 'adc', 'hplc', 'research', 'enzyme', 'toxins', 'solution', 'scale']",Chromatographytoday
https://www.clicktocurecancer.info,"['cell lines', 'cell line', 'monoclonal antibody', 'clinical trial', 'clinical', 'research', 'development', 'enzyme', 'enzymes', 'toxin', 'humans', 'antibody', 'scale', 'solution', 'ad']",Clicktocurecancer
https://www.clinicaltrialsarena.com,"['clinical trial', 'clinical supply', 'clinical development', 'monoclonal antibodies', 'monoclonal antibody', 'clinical', 'development', 'research', 'scale', 'solution', 'r&d', 'antibody', 'antibodies', 'ba']",Clinicaltrialsarena
https://www.cmocro.com,"['research and development', 'clinical development', 'quality control', 'clinical trial', 'antibodies', 'clinical', 'development', 'antibody', 'research', 'ms', 'r&d', 'commercialization']",Cmocro
https://www.comecer.com,"['research and development', 'vials ', 'quality control', 'chemical synthesis', 'performance qualification', 'syringes', 'gmp', 'api', 'development', 'research', 'cgmp', 'vial', 'syringe', 'r&d', 'chemistry']",Comecer
https://www.complianceonline.com,"['current good manufacturing practice', 'good manufacturing practice', 'quality control laboratory', 'equipment qualification', 'change control', 'product stability', 'stability testing', 'quality assurance', 'quality control', 'process validation', 'clinical trial', 'method validation', 'compliance', 'validation', 'gmp']",Complianceonline
https://www.contractpharma.com,"['recombinant protein', 'quality control', 'clinical supply', 'contract development', 'recombinant proteins', 'monoclonal antibodies', 'small molecule', 'monoclonal antibody', 'clinical development', 'cell line', 'clinical trial', 'vials ', 'development', 'clinical', 'gmp']",Contractpharma
https://www.cordenpharma.com,"['small molecule api', 'drug product development', 'active pharmaceutical ingredient', 'highly potent apis', 'new chemical entities', 'small molecule development', 'small molecules', 'contract development', 'small molecule', 'technical development', 'api manufacturing', 'quality control', 'vials ', 'clinical trial', 'drug substance']",Cordenpharma
https://www.crbgroup.com,"['drug substance', 'recombinant proteins', 'quality control', 'solution', 'scale', 'development', 'research', 'gmp', 'cgmp', 'compliance', 'r&d', 'commercialization', 'bioreactor', 'validation']",Crbgroup
https://www.creative-diagnostics.com,"['research and development', 'monoclonal antibodies', 'monoclonal antibody', 'cell lines', 'recombinant protein', 'small molecules', 'small molecule', 'stability testing', 'fusion proteins', 'fusion protein', 'quality control', 'antibodies', 'antibody', 'development', 'research']",Creative-diagnostics
https://www.creative-proteomics.com,"['monoclonal antibodies', 'recombinant protein', 'analytical support', 'drug substance', 'small molecule', 'chemical synthesis', 'quality assurance', 'research', 'ms', 'development', 'antibody', 'solution', 'antibodies', 'enzymes', 'tested']",Creative-proteomics
https://www.creativebiomart.net,"['cell line development', 'cell lines', 'recombinant protein', 'cell line', 'monoclonal antibodies', 'recombinant proteins', 'monoclonal antibody', 'small molecule', 'fusion protein', 'clinical development', 'quality assurance', 'quality control', 'development', 'antibodies', 'antibody']",Creativebiomart
https://www.criver.com,"['research and development', 'new chemical entities', 'small molecule', 'clinical development', 'quality control', 'chemical synthesis', 'cell lines', 'chemical entities', 'development', 'research', 'clinical', 'compliance', 'solution', 'qc', 'antibody']",Criver
https://www.crystecpharma.com,"['research and development', 'small molecules', 'drug substance', 'quality assurance', 'clinical production', 'analytical support', 'development', 'solvent', 'clinical', 'research', 'gmp', 'scale', 'solution', 'r&d', 'bioavailability']",Crystecpharma
https://www.csint.com,"['clinical trial', 'quality assurance', 'clinical supply', 'clinical', 'development', 'compliance', 'research', 'solution', 'antibodies', 'validation']",Csint
https://www.cytena.com,"['cell line development', 'cell line', 'cell lines', 'recombinant proteins', 'monoclonal antibodies', 'monoclonal antibody', 'development', 'solution', 'research', 'antibody', 'cld', 'qc', 'transfection', 'clinical', 'r&d']",Cytena
